mS,theta2
0.2106930063659935,1.1568807985781701e-8
0.21034667016082137,1.5397502116921526e-8
0.20999309278319317,2.0490823197465818e-8
0.20952146646323866,2.7216779709327658e-8
0.20878810716714694,3.5974511997029256e-8
0.2075730234737594,4.709397913916756e-8
0.2174820024513166,1.6115975684201785e-9
0.2160602773637389,2.095234258067343e-9
0.2150631925229889,2.752216462885498e-9
0.2141795361467423,3.6253631362910093e-9
0.21314420597906258,4.756827135712258e-9
0.2116480940832986,6.168253053259144e-9
0.2158567081740765,0.006928439662355704
0.21473330477987404,0.008659948825835682
0.22053452238089877,1.2246993752206049e-9
0.21848148671140924,1.4992964471791362e-9
0.21624930469679654,1.8181172718713185e-9
0.22013661459056838,0.0028411285793568906
0.2191423501813926,0.0036518117445198837
0.2190270713240394,0.004868552267436777
0.2178164428546056,0.0060020889696933205
0.22463921544326926,9.252429634174982e-10
0.22236283329325587,1.062319394745198e-9
0.22459722747394933,0.0015906308316107694
0.22328434628024063,0.0020461522733336945
0.22161560081278772,0.0024290098334517653
0.22957786712017228,7.308275266783126e-10
0.22738384111631055,8.034529004276251e-10
0.23027457922826872,0.0009652472201091417
0.22816611929717068,0.0011528981802454172
0.22603289415247263,0.0013496474963091728
0.23497504180889606,6.082221592455272e-10
0.23287887547485453,6.457884567607345e-10
0.2307802011586836,6.851520841046689e-10
0.23413887557554303,0.0006922813777469186
0.2318765782850728,0.0008303830167544993
0.23857579466595236,5.429933457121793e-10
0.2367305906398518,5.712360542079865e-10
0.2388211675034288,0.0005192727564460034
0.23639702149247363,0.0005992376090395364
0.2426590255707708,4.898982942303377e-10
0.243895868528443,0.00039700270029253276
0.2414447875867224,0.00044958380486708903
0.24863569517851425,4.317594313140265e-10
0.24706416906767542,4.4502597550723736e-10
0.24995878328033797,0.00031937444553047794
0.24706609486715286,0.00034689256175274297
0.2531631544966224,3.962324130414975e-10
0.25169175655703474,4.0581230441414757e-10
0.2526903879684532,0.0002733492067336692
0.2579305501815708,3.665965353614361e-10
0.2585015805564853,0.00021829391691326368
0.2557517974583413,0.00023317406219755052
0.26418508196767204,3.3588567399559463e-10
0.2628924778047026,3.409469073326593e-10
0.2628901048249307,0.00019605500182301073
0.26924739020974203,3.13209464160103e-10
0.26801343595306726,3.1808636331342435e-10
0.2689676871828451,0.0001600961253501955
0.2653172249485693,0.00016455832513331866
0.27447022556424683,2.941850614295429e-10
0.2732993586899917,2.9729550932851536e-10
0.27385264904237866,0.00014578471163560826
0.28278387803718297,1.6634953247687703e-10
0.2802858100091922,2.0788222070155344e-10
0.2779512279780335,2.6092084899061805e-10
0.2750845958037754,3.220796452223854e-10
0.2841601942916043,4.440515631975681e-5
0.28067693405386884,4.9385573186784544e-5
0.27982311655270065,6.49383852813475e-5
0.2797795636730568,8.659509810758155e-5
0.27895456115953643,0.00011398390172977152
0.2758110637174833,0.0001264510764938182
0.2880961911562333,1.34988107423537e-10
0.285187456840856,1.5036124223565555e-10
0.28218558884215356,1.6618931359480933e-10
0.2870700685277925,2.869022610405785e-5
0.2847445837037749,3.592140361640119e-5
0.2919668321708034,1.2210987668680265e-10
0.2897186809171331,1.2785181294558274e-10
0.29239722047937455,2.146673016001209e-5
0.28933729465392843,2.47313412191645e-5
0.29903907949999226,1.08076143331361e-10
0.2971511448377757,1.1077475333120778e-10
0.29856418868875345,1.6554823620800312e-5
0.2955524648744417,1.843426612414596e-5
0.3044021784651015,9.973416433904233e-11
0.30282909822584625,1.0174535323665518e-10
0.3070618148792585,1.454682541256901e-5
0.30318283463940127,1.4715380120293503e-5
0.31020811978912427,9.279211074754488e-11
0.3086738997832106,9.421093696045741e-11
0.31022149666464405,1.1990534389636322e-5
0.30626679302809845,1.2389157692573896e-5
0.3162185316204413,8.697839895601607e-11
0.3185898881131678,1.0341622786985524e-5
0.3155422346682682,1.0752081787295462e-5
0.32381887058536285,8.111729012183963e-11
0.3224259262128545,8.187050822951201e-11
0.32297176776635433,8.939283500123268e-6
0.3299910623945259,7.688130904003666e-11
0.3289192570045075,7.743580233794461e-11
0.32909804011600374,8.264298610751263e-6
0.33670009707904985,7.260085939263552e-11
0.3352911808278708,7.349448322187217e-11
0.3369453902809719,6.975451014494012e-6
0.33384644107182637,7.340790626384849e-6
0.34327291006386496,6.909335583346192e-11
0.34222869766848674,6.929407263638247e-11
0.3429719826581779,6.399542986015735e-6
0.3501742630098087,6.589989710345183e-11
0.35182077548610696,5.627059122896047e-6
0.3491181257419195,5.869574120969798e-6
0.35717998929838934,6.281270747679719e-11
0.3575199479974297,5.021643902558605e-6
0.3654511201346496,5.992583266197614e-11
0.36437833454981455,6.014014572771088e-11
0.3644552140550071,4.69661336938247e-6
0.372893633217401,5.7069954409456144e-11
0.37163411289307086,5.7522001971887463e-11
0.3733602726476977,4.096080081234162e-6
0.37080368923018653,4.251834089928214e-6
0.38026365416587393,5.461735994219801e-11
0.37921053506192137,5.4895125838513364e-11
0.37997320809142265,3.7413239538163026e-6
0.38796254750733455,5.233083376601128e-11
0.38674247330281913,5.2555202304726675e-11
0.3873915225303389,3.5139762897010612e-6
0.39575571055488995,5.011798969930762e-11
0.396805128896219,3.0623717497412597e-6
0.39417611139967057,3.168253535964154e-6
0.4037406177814757,4.8194804838786685e-11
0.40391372532676484,2.800059636858855e-6
0.4132533781220108,4.602248282430341e-11
0.41182749765018484,4.6220717192585486e-11
0.41176226481738093,2.6242055787426153e-6
0.42131116904184485,4.4064556589603724e-11
0.42019773086009515,4.4233025521066155e-11
0.4216557375247279,2.323315620794295e-6
0.4193914509006355,2.374336997291222e-6
0.4297911961652395,4.2438506190406e-11
0.4287293755452148,4.261994380415484e-11
0.4294727199047219,2.1283560648488254e-6
0.4385489292217197,4.0804740698109476e-11
0.43731410461984555,4.101244403338003e-11
0.4379038876126011,2.004037148812969e-6
0.4473766222239039,3.927151928428564e-11
0.44621762369757845,3.935007410162155e-11
0.44895363972819674,1.8186192692215848e-6
0.4461492455195987,1.854026534270402e-6
0.456436225781449,3.785114624519986e-11
0.45671328864957483,1.627500050511517e-6
0.46566045074109513,3.639425381546016e-11
0.46560531002591826,1.5248758273018329e-6
0.4751185146581855,3.509999218277815e-11
0.477784153250493,1.464042837858247e-6
0.47476025286211293,1.4306161265643676e-6
0.4859754689344395,3.3868191548591156e-11
0.4847210115877882,3.3938398146847746e-11
0.48590377007476837,1.285859441783691e-6
0.48361995323621004,1.3008851012664613e-6
0.49582324801716365,3.2544371726810983e-11
0.4945221529191221,3.269025128444284e-11
0.49524474082343134,1.181589195293854e-6
0.505735844701387,3.1469786827945685e-11
0.5046796157920823,3.156604994523728e-11
0.5050298444270698,1.1154899559086332e-6
0.5160809882896531,3.043997361358198e-11
0.5148306833326514,3.054088668167174e-11
0.5176549539424735,1.0413091182456175e-6
0.5147790973904385,1.0474013045686545e-6
0.5265770393752444,2.9331432490771825e-11
0.5251362194623894,2.9382496374073077e-11
0.526894634002833,9.271875711914681e-7
0.5234677075605926,9.189517421221475e-7
0.5371997543172545,2.8382486266804335e-11
0.5370984589595059,8.704677498734038e-7
0.5481347280801138,2.746895868411928e-11
0.5476834802482905,8.233272905990892e-7
0.559226087541621,2.6473122170929428e-11
0.5608403551316966,7.392068220700751e-7
0.5579715503822318,7.539432301176692e-7
0.572132358139109,2.5393150703108492e-11
0.5705020964953651,2.5469546311866265e-11
0.5712862706720406,6.713805090750121e-7
0.5834886486849246,2.445372481817661e-11
0.5821588745869019,2.4532410367733164e-11
0.5824674080839374,6.315800410960311e-7
0.5953512006699745,2.362860448218983e-11
0.5939526570665302,2.3720416976271986e-11
0.5972180789087861,5.916921023259993e-7
0.5937807024087766,5.925974754097038e-7
0.6074541849220183,2.281892472286843e-11
0.6059554371485243,2.289892526030629e-11
0.6077225114624162,5.262433052601907e-7
0.6041372522980695,5.251784476505693e-7
0.6197790962947463,2.2019287914397322e-11
0.6182077087543167,2.2052194047893364e-11
0.6194635076638478,4.903624278037124e-7
0.632316477583292,2.13208964835057e-11
0.6318037924490848,4.6440681381318217e-7
0.6451847535156053,2.06333539773568e-11
0.6472886458666086,4.2406664520392844e-7
0.6437433645254822,4.323678697211112e-7
0.6582489758167344,1.989918765541543e-11
0.6590138207641273,3.841998234109258e-7
0.673115688347663,1.9242699942852338e-11
0.6716622841640428,1.924035034035814e-11
0.671885594651849,3.611377668298728e-7
0.687078727774222,1.8492844293449902e-11
0.6851400743413348,1.858137229307716e-11
0.689577366884825,3.4096676676681425e-7
0.684897553843803,3.384498498496731e-7
0.700878497058651,1.7760833520561127e-11
0.6990163130391197,1.7849821146509443e-11
0.7011173240908766,2.9719051967398005e-7
0.696669952691407,3.0041927016677553e-7
0.7150084932245483,1.711048558593205e-11
0.713207541775351,1.717164292337072e-11
0.7144411139045692,2.76268566895805e-7
0.7295793917016702,1.6415290823780656e-11
0.7272363535315407,1.647400220694817e-11
0.7281801792559801,2.5814676034314466e-7
0.7442195880461305,1.5745018449687748e-11
0.7455859645322386,2.2618834447074996e-7
0.7412370361754336,2.305412030496892e-7
0.7591957815696171,1.5090562506518304e-11
0.7594910311090449,2.0686471554698335e-7
0.7770969063956403,1.4319110748810252e-11
0.7743667365577179,1.4396500863292254e-11
0.7797884827394171,1.8725817978458648e-7
0.7736049424091318,1.9007985162073116e-7
0.792482751320512,1.3621258488854819e-11
0.7898981545771263,1.3718275987259165e-11
0.7920424081531837,1.6357335395141998e-7
0.786165759639931,1.6347693883326137e-7
0.8085191080605553,1.2882717181267978e-11
0.8052648537742937,1.3029616937176338e-11
0.8065790768274581,1.4933350634995853e-7
0.824444347499572,1.2205412736636092e-11
0.8214620703393034,1.226345536668935e-11
0.8261674045891484,1.279040676628632e-7
0.8205596604741183,1.324624133875622e-7
0.8407526723118401,1.1499690734253644e-11
0.8404232447985445,1.1388723378959975e-7
0.861189388423511,1.0596549137111226e-11
0.857035851511362,1.0750397377256331e-11
0.8605968885394722,9.310465542818816e-8
0.8528533943564504,9.924402089727924e-8
0.8780414115835923,9.746400924975145e-12
0.8730334098952779,9.989572621860937e-12
0.8832929947821663,7.64623508010758e-8
0.8737742304331941,8.206416070631331e-8
0.8945123670534474,8.970985735226155e-12
0.8891662030676892,9.150553760595055e-12
0.8938901818109379,6.506642209598842e-8
0.9172936161623245,7.907666625313457e-12
0.9108163836830724,8.198967809011e-12
0.9139233578950372,5.0141711699346675e-8
0.9036890528906758,5.61275504176681e-8
0.9333687200800013,7.1802123027731516e-12
0.9273247805903739,7.417598225159244e-12
0.9339050320725046,3.8580552309058343e-8
0.9244255359494308,4.289135647773442e-8
0.958221283837322,5.8357234971296494e-12
0.9491015260334436,6.342801390924367e-12
0.939737136518001,6.835108209544939e-12
0.9636550963828856,2.3943427022327684e-8
0.9515097582646095,2.7687151689259062e-8
0.9424601338799828,3.3773677686965467e-8
0.9718308519722394,5.128319204207373e-12
0.9630479408737799,5.517814991430603e-12
0.9767622285842027,1.6590593668796002e-8
0.9672982426385316,2.0095893031590907e-8
0.993827982990067,4.560097583133121e-12
0.9887249787930824,4.629912022525224e-12
0.9986289958207285,1.4381989787851773e-8
0.9881662571530028,1.470650991993509e-8
1.0005230118703206,4.513071385962767e-12
1.010105009807697,4.862787575819251e-12
1.019807069124669,5.230127994785541e-12
0.9936987213304666,1.3717402811712762e-8
1.007627260399441,1.5673467519639275e-8
1.0166056983641378,1.9428813474009194e-8
1.0265776756357834,5.540481949129427e-12
1.0344718851534114,5.81859554865676e-12
1.0241864025874434,2.2346721449190865e-8
1.0348156454226973,2.6053807316995024e-8
1.0522451694650363,6.4520681591239235e-12
1.0448621748446578,3.026913625679428e-8
1.055888424354682,3.4499082157754265e-8
1.0716725572398091,7.084319346402686e-12
1.077871590753914,7.252907614209745e-12
1.0692782431738157,3.978418551330602e-8
1.079419426450581,4.349991927216346e-8
1.093178094057865,7.658981981473434e-12
1.0975739844066497,7.74501713124445e-12
1.0956648111825436,4.892602877858306e-8
1.1157471014932818,8.107652310732901e-12
1.1191120273828843,8.1298274817112e-12
1.1156705346330957,5.4309123378335964e-8
1.122125464486196,5.562644137422984e-8
1.1416155939073254,8.423639307682473e-12
1.1424053698997294,6.060160002599823e-8
1.164898677511037,8.626428814547942e-12
1.1651025672677027,6.322234956497556e-8
1.1888408504542236,8.73321455543977e-12
1.1888782593769842,6.444031462642151e-8
1.2133374008420341,8.747334772341203e-12
1.21330731530302,6.445149488646804e-8
1.2383123241111493,8.680427067747357e-12
1.2381342105732984,6.342202657872899e-8
1.2636956331537743,8.53536584340968e-12
1.263103961104718,6.142331345819604e-8
1.2894544520710447,8.326828846987386e-12
1.2936821008653512,5.7548747427316624e-8
1.2877121060538321,5.800989492857775e-8
1.3184924821163553,8.084989262298538e-12
1.3156853069930015,8.087364993496506e-12
1.3179211731735179,5.2418331049802906e-8
1.3447658870209425,7.877667908068346e-12
1.3428120144884252,7.879812384209853e-12
1.3436971379056186,4.956214225403976e-8
1.3719411403033421,7.739496762940733e-12
1.370592274308307,7.741098327031803e-12
1.3710009637226772,4.801990565197008e-8
1.3998944968242488,7.641700308833891e-12
1.3988643171038562,7.643649160468451e-12
1.3990488899076399,4.6949228138482706e-8
1.4286030672995307,7.56837215514144e-12
1.4277514609213844,7.570005101073662e-12
1.427819353921268,4.6000427025192185e-8
1.4579485569613384,7.505108208311243e-12
1.4570990214062287,7.50686305581984e-12
1.457053903244877,4.514303651886661e-8
1.4880178914048698,7.434793753477393e-12
1.4870175341861835,7.436827376549063e-12
1.4894371175532903,4.4991474409067264e-8
1.486901343044515,4.4173249076186575e-8
1.518763407185221,7.345998891348206e-12
1.5173011323276164,7.349090476689505e-12
1.5201566549830163,4.265456786256757e-8
1.5166241069326267,4.273299822564032e-8
1.5502133128811015,7.220967678700036e-12
1.5480438695939724,7.226529647352121e-12
1.5510488976439358,4.017003793629137e-8
1.5459331627023576,4.013248476542386e-8
1.5819682651525244,7.07410619701907e-12
1.5796676373255123,7.0724611335741166e-12
1.5819841276200322,3.830042313116112e-8
1.6143094317715867,6.93972870100617e-12
1.6123211513604347,6.922397798927375e-12
1.6139982309060712,3.6955200890306914e-8
1.6473745099124584,6.827917568187008e-12
1.6456533367376063,6.79991140666538e-12
1.6468382366463816,3.5837084177726364e-8
1.6811314798214623,6.740380298922229e-12
1.6805903824514623,3.494213186277162e-8
1.7156822032986268,6.669527424413952e-12
1.7151255651248591,3.428256326642844e-8
1.7509739203340897,6.584515565156177e-12
1.7545214577766433,3.423856375652567e-8
1.7498444668211892,3.342110999164265e-8
1.7868961430947514,6.473616821298791e-12
1.7895753658539073,3.202130251050825e-8
1.785069205479526,3.209060255577858e-8
1.823453106723619,6.340141889746582e-12
1.8257942809858376,3.00134912547054e-8
1.8190917347596451,3.001847605779205e-8
1.8641073125836398,6.198430357096292e-12
1.8606681350345653,6.1865936093742915e-12
1.8619998050146251,2.847487626829305e-8
1.9022699153705862,6.0223547827510325e-12
1.8985916914413974,6.024579518738596e-12
1.8994447772457441,2.724447598519982e-8
1.9412476955653062,5.8415051029328406e-12
1.9372037799814161,5.855158254226529e-12
1.937374103066895,2.5974675716627158e-8
1.9808069129704842,5.657308241642448e-12
1.9764898361879708,5.676345263455058e-12
1.9839040628580304,2.4322297096694234e-8
1.97561612610242,2.4454619298942852e-8
2.0070863832527666,5.767577690613517e-12
2.0237629851055843,6.1058793372331925e-12
2.0218681644508534,2.229095889278193e-8
2.0125029720296683,2.2314451523840285e-8
2.06062509551019,6.382653956772937e-12
2.0614159771215457,2.0971243942945616e-8
2.102679927174521,6.217750253055681e-12
2.1025067962855952,1.9945163811449212e-8
2.1495099663316903,6.062650341950569e-12
2.1456351908728504,6.0579100737261774e-12
2.1539260438406567,1.9281172429951817e-8
2.144422454034487,1.8922769179293713e-8
2.1936004559950755,5.889801889034688e-12
2.1893171196404153,5.898658629077322e-12
2.1950997623916053,1.7400444880196596e-8
2.185685905342194,1.7645161069190795e-8
2.2382856884608255,5.719565349914623e-12
2.233974618194515,5.7339833381691835e-12
2.2373903993060282,1.6214329105852713e-8
2.2838477485282755,5.562509181261174e-12
2.2795523615646904,5.575738893797784e-12
2.281719559677555,1.5328102689432878e-8
2.3305097419219645,5.411829494074159e-12
2.326020668696472,5.4213397949149325e-12
2.327125887485876,1.452432077785971e-8
2.378073433653789,5.2610593054880976e-12
2.3733131868158037,5.2622174232527355e-12
2.3828757564443364,1.3527414074948113e-8
2.3727020467071376,1.3647777823145451e-8
2.4265065033313022,5.114342892370858e-12
2.421528520639619,5.098253216141236e-12
2.428553908978583,1.2423041574672371e-8
2.417305931675448,1.2401765764736705e-8
2.4760011425051944,4.974141719225844e-12
2.475933079965853,1.1639730077152843e-8
2.5264723963755302,4.836590954728103e-12
2.5248368298933275,1.0990020634026176e-8
2.5779596230385575,4.701717778696489e-12
2.585826973251452,1.0173956225794133e-8
2.5739835655434242,1.02799352570573e-8
2.635686952732965,4.573710328706572e-12
2.6305435406278503,4.571229641131021e-12
2.634883408012523,9.343643173301617e-9
2.6895284954544296,4.437491914619039e-12
2.684133570941867,4.4445122210666335e-12
2.686187771646784,8.724139027228166e-9
2.744202275479781,4.3108237742236286e-12
2.7389572513639657,4.3208756492610385e-12
2.738854522758371,8.196542436477082e-9
2.80021943253174,4.191562270415442e-12
2.794839374905114,4.202389592063679e-12
2.8054838188237117,7.463406271353802e-9
2.7910643102565804,7.605856840200578e-9
2.8571886160692546,4.078383136437155e-12
2.8518695841943664,4.086143173847467e-12
2.8577222831887164,6.809422547866841e-9
2.915511351775948,3.968870356489199e-12
2.909909302829502,3.970376418470261e-12
2.912677097847995,6.342057471298696e-9
2.9750406923435806,3.8609302188958674e-12
2.9692340637901804,3.851909464314062e-12
2.9864927011483666,5.737455676135449e-9
2.9673519516057736,5.861202426368098e-9
3.0356864939048753,3.75603774285223e-12
3.038669251028475,5.105738509694044e-9
3.016541170560794,5.137162868975913e-9
3.097647757814087,3.665719401276316e-12
3.0948898419700903,4.683735338188872e-9
3.161179734923301,3.599503264102905e-12
3.1709122583954557,4.171804984048978e-9
3.1528560820963416,4.274832052091647e-9
3.2262334603916356,3.5571386550391968e-12
3.2289676423827873,3.792064294206571e-9
3.292760692658103,3.5361219349326083e-12
3.29074297175555,3.524262603570455e-9
3.3606824041600087,3.535436757228319e-12
3.3718007070271723,3.2352307809976104e-9
3.35432085874225,3.274344324036967e-9
3.429972721647887,3.5547088307733944e-12
3.434393158031448,2.9491204891596488e-9
3.417109374065134,2.974997125488206e-9
3.5005625807478444,3.5913924111634186e-12
3.5007387675490156,2.7560685380617894e-9
3.5706814576735875,3.5205068504785984e-12
3.594673488674249,2.493635676662459e-9
3.565423734592822,2.5499549650785577e-9
3.660692451859148,3.148343755063143e-12
3.6347098876756525,3.279923109674212e-12
3.6499069593419806,2.103443645381783e-9
3.612046292623431,2.2331345577521844e-9
3.7247519531456947,2.826586323897344e-12
3.696087636782059,2.9471198993190757e-12
3.7364288787965707,1.6633767563414225e-9
3.7005357161368755,1.839228123043706e-9
3.818270979958802,2.311338804629544e-12
3.7829379375020644,2.5163245740497465e-12
3.818282804908545,1.2429849527881174e-9
3.779475669556669,1.4416453431567322e-9
3.9090915965258435,1.950807822271696e-12
3.875842180961394,2.054332983416342e-12
3.842899621524126,2.1552357608385253e-12
3.8957892738399567,9.287060206271111e-10
3.8562984256437116,1.0763388640384404e-9
3.97043658018527,1.7726724985607098e-12
3.943960326387115,1.8364704060679627e-12
3.977119978035424,7.032660490541934e-10
3.936729398648072,8.044701091483533e-10
4.041864400174968,1.628885417166821e-12
4.018948368295233,1.661087504371193e-12
4.063986102140446,5.416363360958371e-10
4.021956978652019,6.096230654388698e-10
4.119584690469921,1.5259331371907784e-12
4.1581555437266635,4.2737489976421295e-10
4.111674202752428,4.687918342255968e-10
4.2111371423524595,1.4689659489151514e-12
4.203726695008191,1.4672089808378748e-12
4.204989630852794,3.6533329214753054e-10
4.158902779851365,3.9088144304788526e-10
4.29058971593183,1.4561305343896255e-12
4.291829855443009,1.4532281400097415e-12
4.302468526700291,2.882215369897068e-10
4.261957825623722,3.151954040136068e-10
4.380054760744593,1.460952136772203e-12
4.3798560510370175,1.4578751226171227e-12
4.406821911850031,2.337328722925309e-10
4.364780453406622,2.5260367261598024e-10
4.471453533645916,1.4581143959824717e-12
4.469728751832784,1.4555537078854063e-12
4.468855332215686,2.0411703605905494e-10
4.558431794896533,1.4659871340806963e-12
4.5628651848035675,1.464217785943218e-12
4.577996102270184,1.6746510556208712e-10
4.538976937260139,1.7981764962004922e-10
4.65412433658892,1.560045336615281e-12
4.6902696095624075,1.6153262833987246e-12
4.695689525084142,1.351358363290146e-10
4.645442516409314,1.467456015041237e-10
4.697819311537098,1.5829991440650727e-12
4.72060971259826,2.0805223851192347e-12
4.735612044787614,2.7536705022293396e-12
4.746484442156495,3.657350432862603e-12
4.7554520881420554,4.864900850959575e-12
4.7637376928240505,6.4755450516217354e-12
4.771728668329958,8.624848524733287e-12
4.778978731328111,1.1499556569881905e-11
4.784318155603183,1.5356128431104515e-11
4.78624360991964,2.053485867910073e-11
4.783769948392911,2.7466936383523427e-11
4.777138548680404,3.6692479160978835e-11
4.767655565287378,4.890928769311992e-11
4.75683759820432,6.505319641089077e-11
4.7439978825636535,8.629027444753516e-11
4.722497174210865,1.1290191699026991e-10
4.672807835135296,1.3814079656578662e-10
