mS_sol,theta_sol
0.7287832816879257,0.0005185935427348852
0.7424568358800139,0.0004965887721464102
0.7468905922495354,0.0004919781331167392
0.7601623344716677,0.0004642250792894107
0.774453098464643,0.00044580678583523194
0.7881315208423426,0.00042254319302135416
0.7933379058568502,0.0004154246314374986
0.8073360898002606,0.00039330485422382717
0.8219853546590807,0.0003744770490716041
0.8281255625787637,0.0003691777579802187
0.8413341577170992,0.0003428221618253081
0.8548943985426839,0.0003226187565590996
0.8623252958865931,0.000312207156125606
0.8748900495157447,0.0002909238796385718
0.8841377721965723,0.00026623262308010106
0.8948995129905528,0.0002581345095692711
0.9055275838213713,0.00024056571024149882
0.9150552892516327,0.00022610467455000486
0.9256364207666274,0.0002101999981790245
0.9349955930421291,0.00019803804105156576
0.9435276580329338,0.00018485802993073097
0.9522448878357013,0.00016687278792608466
0.9552926299457267,0.00015138570411711523
0.967925426841056,0.00014219146590581985
0.977582834773875,0.00012939948116894894
0.9885172982725352,0.0001219746100357417
1.0071089094258063,0.00012541916423846475
1.0158295002663822,0.0001400409883674187
1.0227857131327749,0.0001505548865033976
1.0336913370552614,0.00016276034269014755
1.0423318307852845,0.00017656270388318032
1.054317704253868,0.00018812229376577788
1.065716843508467,0.00020402941166812387
1.0769543232357912,0.00021404210800443272
1.0933066890185301,0.00022796054616560054
1.1032751281961035,0.0002337848310554334
1.1195540056810172,0.0002487475504081872
1.1410017006365871,0.00025764901469328585
1.1635019450203574,0.00026614077984161224
1.1877196446090865,0.00027468270781166166
1.1896726700175158,0.0002748264198132623
1.2131503376028319,0.0002762332646671965
1.2376771609264825,0.0002741570326943703
1.2389099151907645,0.00027408341408010625
1.2651608018740503,0.00026817871252329936
1.2905535084193995,0.00026041997217338115
1.316249092523566,0.00025394438535562174
1.342910880361251,0.0002487927569571544
1.3707000787421406,0.0002451786311715127
1.3989747514065376,0.00024301925458676546
1.4280824672207573,0.00024216391522167264
1.457325512502715,0.00024169894597700158
1.4875967713335574,0.00024138623869334147
1.5177760944283452,0.00024083618433543244
1.5477879765051052,0.000237566347024764
1.5512239292281533,0.00023718477691295916
1.5824744583476742,0.00023174557607925843
1.6143838908457044,0.00022818102935195228
1.6472704847783408,0.0002262118214141851
1.6809488882009602,0.00022563268571868195
1.715303403215306,0.00022649142277974532
1.7509723103192216,0.00022712550637673124
1.7871781003523541,0.00022608255586850146
1.8239869877001476,0.00022406549931155886
1.861327188829037,0.00022153120412324298
1.8992330155217259,0.0002184208912555836
1.9379868062215455,0.00021501813912632573
1.9770110244596546,0.00021121347776569452
2.0202247827318556,0.00021025474792674918
2.0577126948668805,0.00020844895469719448
2.0663461284003235,0.00020787053664561312
2.1057563392362155,0.00019935815800365311
2.1472852055808684,0.00019373307304908704
2.1902292768069382,0.00018917627555041028
2.233974714401906,0.00018454005419457962
2.277446806845956,0.0001785070853495123
2.286844376519543,0.00017743221260121722
2.3309076767154298,0.00017075334050937614
2.376978823888151,0.00016602979363945327
2.4244745330210877,0.00016201907858163833
2.4721960863237524,0.0001573396965841872
2.4836110347766236,0.00015727412459407927
2.530089784595202,0.00015051623895309918
2.579833173356615,0.00014560783424195212
2.630801779011773,0.00014157531149365976
2.682664650108189,0.00013747220315201667
2.733954134074378,0.00013203992459025668
2.7462091699441777,0.00013113551014951968
2.7991561798759697,0.0001263259379217618
2.8539580512522162,0.00012247837539214115
2.9088828963065145,0.00011827656473387944
2.9254446850182894,0.0001178358751330344
2.978389486170087,0.0001115246606754928
3.034746562260207,0.00010714486391352671
3.0921775840194776,0.00010296452312892509
3.1124407943465373,0.00010251149823962364
3.166386146307323,9.680373540268238e-5
3.2265978850165706,9.320388217293576e-5
3.2892578143848983,9.012414046745651e-5
3.3522113059033534,8.651406031496012e-5
3.3684263790244704,8.573868053849686e-5
3.432297815330257,8.23921527093244e-5
3.4994299243911398,7.98691507667976e-5
3.5567887434740295,7.63690276495528e-5
3.588820032130915,7.353702204651123e-5
3.634033373316868,6.819963964326322e-5
3.6729241078660095,6.351492669208281e-5
3.7057975268861147,5.893865331598123e-5
3.743816454237363,5.433048194558216e-5
3.7716163047276017,5.070928854172759e-5
3.8072335334362033,4.582316576972014e-5
3.826117201010992,4.219862915785328e-5
3.871936726580117,3.905566431424274e-5
3.914578227639689,3.580298038761763e-5
3.941626285774483,3.329657560317363e-5
3.9822474911158916,3.060044498690642e-5
4.018500123885341,2.849791772765487e-5
4.059910216995084,2.64766739067653e-5
4.102914612508107,2.464673764406463e-5
4.145461049802334,2.3115155862035597e-5
4.192954765107214,2.151830577359639e-5
4.238543920180135,2.0373224738334757e-5
4.286787972606194,1.8915416769708494e-5
4.342640491224099,1.7429274388639043e-5
4.385313550049253,1.6764779689887785e-5
4.449835397084782,1.568038272611319e-5
4.490557974523724,1.5063971469277595e-5
4.555944307606204,1.410383505115844e-5
4.619977708140139,1.3170671316708661e-5
4.663529214810937,1.2609991014210607e-5
4.699284482710847,1.2049558612068946e-5
4.7338471830919655,1.068694920036337e-5
4.750601197216645,9.303648056871845e-6
4.762764992057783,8.073175374159436e-6
4.77413455106985,6.998734941263579e-6
4.784030571749418,6.059779901994994e-6
4.79038795134438,5.240227617735515e-6
4.791788491267192,4.529142755041852e-6
4.788431259180546,3.916235837748611e-6
4.781765119439239,3.389313019990791e-6
4.773478619148205,2.9357351694439064e-6
4.764775443789379,2.5441781600868816e-6
4.756056135805474,2.205433491723021e-6
4.746838752497674,1.9123503049370304e-6
4.7357886460861875,1.6594473762451676e-6
4.720577355422126,1.4425469152919528e-6
4.697445830552125,1.2585277738028265e-6
4.653642306511358,1.2514985902999115e-6
4.5626483246622,1.2140021845422117e-6
4.469653822675444,1.211625851952444e-6
4.379709032180272,1.2140526175394227e-6
4.291556495487059,1.2140836166323997e-6
4.204032372083009,1.2221282470873812e-6
4.120891352845155,1.2490195218881168e-6
4.044987962740599,1.2936062997775727e-6
3.9766683842872688,1.353733941251791e-6
3.947212567934319,1.3836953208784108e-6
3.8838771805477985,1.4681082568068561e-6
3.8484721882875492,1.5239910550508287e-6
3.796353849949451,1.6502399918956395e-6
3.7475576314573398,1.7800090170705812e-6
3.7118173631957667,1.862715973063585e-6
3.662395318781385,1.9931272694699417e-6
3.626674731313074,2.0998047590405447e-6
3.574241168281989,2.224268066954989e-6
3.499589308347348,2.294211197948077e-6
3.4292975603610243,2.28242252036029e-6
3.3604674819533527,2.2758233046112903e-6
3.2929513935788144,2.2754074431916834e-6
3.226806231248581,2.2809042878600773e-6
3.162080478175828,2.2920493918006244e-6
3.0989067427690156,2.3099796976235944e-6
3.037225693302445,2.335566913081849e-6
2.9763911110613597,2.3652991963274444e-6
2.971225551357311,2.3677587717012193e-6
2.9118678401152502,2.3975475427399453e-6
2.853516943511664,2.427244122262431e-6
2.7963703321430646,2.4563369142103267e-6
2.7403117166265742,2.485891524678339e-6
2.6854361349983757,2.5168336803561557e-6
2.631684125507857,2.5487730791836295e-6
2.57901376081964,2.581237155831882e-6
2.5273686367384274,2.6135242050875973e-6
2.476733898303884,2.645567405444208e-6
2.427223316464172,2.6792183928843493e-6
2.378630980776846,2.7136966571247337e-6
2.330945827354644,2.7484046365993653e-6
2.3269497970218174,2.7512732287771355e-6
2.2803923682724823,2.7862534595244224e-6
2.234737395628063,2.8208190617478625e-6
2.1899731539509926,2.8547408713423323e-6
2.1461061182128773,2.888395882081967e-6
2.1031060921895026,2.922383251497314e-6
2.060966388872454,2.9566867553210466e-6
2.029953688804679,3.0686532918075206e-6
2.0095151582447692,3.270452693514245e-6
1.9786448159229941,3.373279100418895e-6
1.9388210224017346,3.3527421128e-6
1.8998073544258056,3.3308185739454204e-6
1.8616277665302543,3.3067929513404295e-6
1.824251282730867,3.279623659937987e-6
1.7878655223326403,3.2467763992855073e-6
1.7522282275996208,3.206048073256955e-6
1.7173739094133178,3.160486260870989e-6
1.7138124885011539,3.1557321587239537e-6
1.6797868073211852,3.1122259304079284e-6
1.6465940049603345,3.083247064133382e-6
1.6137636647074054,3.0722146895130544e-6
1.5813494463928166,3.0715576725351373e-6
1.549500298332552,3.075231254568333e-6
1.5179652012973095,3.0728064244039327e-6
1.4872516675049585,3.0604435097983384e-6
1.4572835114035538,3.045073829831107e-6
1.4279801787523905,3.0318882994395247e-6
1.399265737181697,3.024124052521314e-6
1.371123863499904,3.022213987884519e-6
1.3437275984005046,3.0330224272162307e-6
1.3170012233326478,3.0620886036722106e-6
1.2906198302788634,3.1006664992235e-6
1.2643384893105276,3.1325094271632458e-6
1.238428321889737,3.146738599325113e-6
1.2130193597066994,3.1427390999226845e-6
1.1882362092305656,3.1214004801712145e-6
1.1640545777986382,3.08149346022592e-6
1.140727970594771,3.0239451376040943e-6
1.1182765418133178,2.950978000558515e-6
1.0968904709313207,2.8623734164620836e-6
1.077158499851918,2.7561073333683945e-6
1.0704068720703928,2.7141643170527234e-6
1.0513359106968578,2.575846178198058e-6
1.0339101574800864,2.438815163278115e-6
1.0256983437402238,2.3744963323645436e-6
1.0095807076761083,2.2176313147692326e-6
0.9889516970080371,2.165092121164875e-6
0.972319734803838,2.2766196675451676e-6
0.9634983243932943,2.3652786480775595e-6
0.9497103299482568,2.536107832437189e-6
0.9339669412856004,2.7081226518307132e-6
0.9277613074363321,2.7559986993630896e-6
0.911425292196988,2.8993985413577433e-6
0.895117642838773,3.0384102547327904e-6
0.8787358988441384,3.1718673428755318e-6
0.8735948292564519,3.2135938688084424e-6
0.8575485288735837,3.3367457608062667e-6
0.8413095335986467,3.4542794242553555e-6
0.824861239941404,3.5633458629273918e-6
0.8090472440864112,3.662573017773234e-6
0.8057180378423274,3.685072927762038e-6
0.7902914776359433,3.7802266058172217e-6
0.7747410884537875,3.871371530547601e-6
0.7595487598969493,3.9640475904383376e-6
0.7445036709545424,4.048228163376754e-6
0.7298988397274093,4.133001078737749e-6
0.715219084017514,4.220117732635587e-6
0.7135357804353745,4.2283638317883105e-6
0.6992821667597588,4.3061389803322865e-6
0.6854007891571081,4.38919165654294e-6
0.671844896961965,4.462762091781056e-6
0.6584436072463632,4.534217170485974e-6
0.6453507393286251,4.612903946368591e-6
0.632425237540162,4.68456506109985e-6
0.6199015499677965,4.755739690760513e-6
0.6075368342908625,4.837697975027463e-6
0.6061643749541548,4.846188307203609e-6
0.5941124677905436,4.9253814808519034e-6
0.5822901272417158,4.9998048436152295e-6
0.5706173260619148,5.084365426464926e-6
0.559297209632536,5.171451650292567e-6
0.548146697221765,5.251004054058026e-6
0.5372047902710829,5.328469846590739e-6
0.5265755204858062,5.4175841250736295e-6
0.5160824657127636,5.5177028949495445e-6
0.5057316985367961,5.609265780674e-6
0.5046790341316932,5.617791288514628e-6
0.4945094980887548,5.719444239424233e-6
0.48473245876538834,5.826944636733891e-6
0.4751158831235922,5.925627113623563e-6
0.46566264349840764,6.033946745744185e-6
0.4564354370471294,6.1520899472848224e-6
0.44736793830685434,6.265376240283326e-6
0.43855376292514303,6.385852902193352e-6
0.4298011568882153,6.514008580834624e-6
0.42872141442433664,6.52848035938921e-6
0.4202021085631759,6.651520767999804e-6
0.41182761836158355,6.800414040725261e-6
0.4037428523690045,6.944138245453305e-6
0.39575371835849865,7.079597085993521e-6
0.3879627864983258,7.232789804911964e-6
0.3802682715882168,7.390196663197824e-6
0.37288168057203913,7.554703544999983e-6
0.371639147703833,7.583712593445552e-6
0.36437204575133975,7.756171373744746e-6
0.357183312976003,7.925881294361096e-6
0.3501740325327124,8.117255239767827e-6
0.34327939161175225,8.313688708803945e-6
0.3366904444170558,8.523332113799652e-6
0.33529710465507434,8.574884755411836e-6
0.3289203227123359,8.800769135880067e-6
0.3224256355851212,9.04913846808974e-6
0.31622069607308184,9.32815605100094e-6
0.3102024103327954,9.633255836740018e-6
0.3043972104686953,9.983754324677351e-6
0.3028259788602443,1.0083737808424007e-5
0.2971465615377414,1.0521491367583747e-5
0.2919700991427817,1.1048959462579377e-5
0.2880945833152935,1.1620187819879052e-5
0.2851893466674756,1.2262654918090183e-5
0.2827831849888997,1.2897635971299724e-5
0.2802845147438492,1.44179528468145e-5
0.2779484530535354,1.615188403517173e-5
0.2744691545802801,1.7148089709961132e-5
0.26924341660958373,1.76960325527431e-5
0.268009559145305,1.783327182505174e-5
0.2628939380039544,1.846224602239671e-5
0.2579293317011327,1.914421361237922e-5
0.25316660289314,1.9908008146217282e-5
0.24862965038082796,2.077905627746428e-5
0.24706440289360393,2.1093249129738472e-5
0.242656136411393,2.2129141293158337e-5
0.23856889811727763,2.3294113141265373e-5
0.23671630323767706,2.389675188327116e-5
0.23287802268729443,2.541072710308992e-5
0.22957470689808457,2.702720106950051e-5
0.22737862924988678,2.8347789957661284e-5
0.22463847550587307,3.042146621221078e-5
0.22236269638600975,3.258758087889148e-5
0.2205285498636962,3.4992999949241146e-5
0.21847662468410828,3.8717777199917544e-5
0.21747849864775637,4.0143578090587754e-5
0.2160614856685241,4.577241340309465e-5
0.21506520185542224,5.246222468997939e-5
0.21418037842756305,6.0210564997798345e-5
0.21314300294845354,6.897020838066366e-5
0.21299082093691277,7.084164354012723e-5
0.2118371690698054,8.1122655166155e-5
0.2111427528004663,9.330835891477454e-5
0.210692587188424,0.00010755844643847984
0.21034641468895846,0.00012408660833967798
0.2099929101054314,0.00014314578609676048
0.2095218639585417,0.00016497723621376105
0.2087912719619091,0.00018967650533285353
0.2062626174609147,0.00020566418415631407
0.20599348215068222,0.00020578437106106141
0.20185345595011606,0.00020781815314422356
0.19779868505363954,0.0002098928543859101
0.19382868789894647,0.00021197780705412746
0.18993990465045907,0.00021401333912379254
0.18612277007585262,0.0002160784273065583
0.1823870848208691,0.00021815349764058318
0.17872407994399608,0.0002202799093920657
0.17513598896565152,0.00022246828299648914
0.1716194791301872,0.00022461737746074827
0.16817328090749842,0.00022678507780831203
0.16479692535012694,0.00022900328860380888
0.16148832922537448,0.0002312585416865179
0.15824697637421298,0.00023353608430996657
0.15506846217490586,0.00023589539329857344
0.15485670229502402,0.0002360415819278426
0.15174636165273933,0.00023849510116931639
0.14870539890298892,0.0002408702984545975
0.1457151591647598,0.00024323478548086912
0.14279045135488416,0.00024570203650655634
0.1399249378042285,0.0002481297069670599
0.13711542696099716,0.00025052961047781363
0.1343621933549206,0.0002529627103938556
0.1316644684923384,0.00025542721433685807
0.12902071894419612,0.0002579081793076997
0.12643100012963854,0.0002604440216418666
0.12389398116019745,0.0002630776159823053
0.12140380062161883,0.0002656751922296205
0.11896995140797045,0.00026828986680363425
0.11657930122618686,0.0002710224183572133
0.11423894040478552,0.00027373527840419027
0.11408188687243824,0.00027391573463600644
0.11179191471202109,0.00027668260755546204
0.10954720866666724,0.00027952835869951695
0.10734915298318042,0.0002823179722125721
0.10519389358603679,0.0002850643757409162
0.10308128398620305,0.0002879009790989304
0.10101212722490657,0.0002907901515335214
