mS,theta2
0.8741212154440927,5.9323548019944e-11
0.8904253851351756,5.4615498758427215e-11
0.8955952811963278,5.330694503301229e-11
0.9121426637076957,4.856905000953499e-11
0.9287591577417588,4.4110785459653666e-11
0.9345866035974921,4.279566179093166e-11
0.9511809641695251,3.73911581955389e-11
0.965359648202301,3.2762817126750575e-11
0.9739905266775918,3.043005175466943e-11
0.9899703676301195,2.781778353246112e-11
1.0081572457854373,2.8657917975133598e-11
1.0172284575640946,3.069351610675352e-11
1.03291735536404,3.419850425862509e-11
1.0509500388526922,3.7883445447280016e-11
1.0706673048849515,4.171603223483041e-11
1.0767178846611867,4.273038568851269e-11
1.0968412448698246,4.563077702411536e-11
1.1185472500896947,4.799617885439015e-11
1.1411781576192175,4.98558225768274e-11
1.1646038272226715,5.115638982630046e-11
