mS_sol,theta_sol
0.10102795861399456,0.0007006518973027792
0.1030978993900609,0.0006938637842965538
0.10520991524225565,0.0006871798516794852
0.10751772623741795,0.0006816635735479229
0.10736641040006435,0.0006804677117984623
0.10971321761589818,0.000674940378558262
0.10956695268632032,0.0006740982488039798
0.11197033710495105,0.0006677207254656796
0.11181059486151641,0.0006675461949034244
0.11425250113202687,0.0006607899988991932
0.11410513963423619,0.0006609818827036758
0.11659963108299468,0.0006541607495282685
0.1164342430438242,0.000654580222621429
0.11898820083154363,0.0006470248783612705
0.11881861386202162,0.0006474472272741892
0.12141745913331396,0.0006408822896124557
0.12127090599376282,0.000640952972799557
0.12391455789140414,0.0006350718948671481
0.12374611513098978,0.0006350300242247724
0.12645405218143155,0.0006288169386447663
0.1262686085324306,0.00062857993519661
0.12904143327713474,0.0006228041148773637
0.12887643407108101,0.0006220889904140687
0.13168676290438103,0.00061705181956051
0.13438650907102803,0.0006111064042412929
0.13713936102686908,0.0006051319548050644
0.13994970306585466,0.0005993870575654538
0.14281981763858592,0.0005939019259241682
0.14595325895330305,0.0005893588676811292
0.14574339340315237,0.0005883187765004278
0.1489183832571122,0.0005831982829753284
0.1487336306170771,0.0005826901226553619
0.15199283865207075,0.0005771287948433902
0.15177822278665604,0.0005771531847149804
0.1550959017347249,0.0005713909815175639
0.15489112957389314,0.0005715784853132929
0.1582794337132733,0.000565637177433392
0.15806738755950303,0.000565989108603263
0.1615160041893882,0.0005600376133543915
0.16129638077342934,0.0005603708742139536
0.16483139453277984,0.0005546564035848847
0.16460508083633762,0.0005549093285432536
0.16820398742509363,0.0005491785154087694
0.16797677563810362,0.0005490944349790928
0.17165100441548534,0.0005440636170012214
0.17142945721124225,0.0005435799872379953
0.1751730035010304,0.0005389088165932568
0.17492767432405074,0.0005381018399025384
0.1787584532735893,0.0005339454939396173
0.18242415651038,0.0005292160789516245
0.1861642855115587,0.0005242865958079879
0.18997961687786785,0.000519323199217568
0.1938718902233766,0.0005144009416920397
0.19809687523558156,0.0005102626397368366
0.19784627675047337,0.0005094869055531741
0.2021736628146536,0.0005051056890869168
0.2019019209361117,0.000504766373737808
0.20630985683747705,0.0005003965980254361
0.20604529890217083,0.0005002182868644026
0.21306613629278442,0.00016809683647652697
0.21188389641969654,0.00019241308688863374
0.21117735840835303,0.00022129572635700228
0.21072387794758396,0.0002550791473390492
0.21038401252470465,0.00029428391003807956
0.21004958636465734,0.0003395265087116055
0.20961144912067992,0.0003913947559162991
0.2089393286199781,0.0004502939129272808
0.2078357017548142,0.0005157053604787499
0.2175881420233391,9.531614275139162e-5
0.2161307172496135,0.00010860200878274863
0.21511546082504276,0.00012445456784168188
0.21422916147250953,0.00014283357996640523
0.21320576910016042,0.0001636260707534764
0.2117368820797098,0.00018642291679870499
0.21603637705816217,0.0724735375938858
0.2148110802984038,0.08059931046878553
0.2146995978209934,0.09305720452671513
0.220672663862699,8.323380359518496e-5
0.21860791146947978,9.206283165281267e-5
0.21640021774524792,0.00010143091367512797
0.22030087496194856,0.0465931356714665
0.21916568363593233,0.05233180755645025
0.21903853838882825,0.06042447260618161
0.21785579832551036,0.06750971800934481
0.22479875144668418,7.252263530903184e-5
0.2225225435408492,7.767578173702788e-5
0.22474958304898,0.03482533686988267
0.22346796640497624,0.03922354054932328
0.22208441191476683,0.043359168022693545
0.22974465711101186,6.460408025335353e-5
0.22754726190427993,6.768676988029908e-5
0.2302780045857975,0.026894497166330626
0.2283420244684055,0.029456098759231074
0.22654743453147827,0.03234761171768993
0.2330355477676994,6.078156307135318e-5
0.23096561371853808,6.26639385376713e-5
0.23431880878866937,0.02289022553831703
0.23199538702239075,0.02494480762171921
0.23873318294782958,5.580336914849523e-5
0.23688336074163124,5.7240421639055804e-5
0.23887197222582332,0.01975284515521967
0.23645226727229268,0.02131110514081078
0.24279754595811523,5.303271778701206e-5
0.24106899964283737,5.389287828771463e-5
0.24415578617960265,0.017415861190009447
