mS_sol,theta_sol
0.10102790842249722,0.0007007110403263266
0.10309745621127248,0.000693813345049022
0.10521034159098998,0.0006870089812512899
0.10736676132851186,0.0006806151439939654
0.10956583388435373,0.0006741043440129118
0.11181051608561493,0.0006674524405674346
0.11410188392103918,0.000660894552336859
0.1164445239129686,0.0006547943093811294
0.11882012893370958,0.0006482669563849855
0.11899303520446931,0.0006477833460194238
0.12142362178304421,0.0006412842885127726
0.12391109149780222,0.0006353517340660669
0.12645365897773753,0.0006291278956591223
0.12904323266580583,0.0006229619815133202
0.1316866592442339,0.0006170634041378042
0.1343861593272227,0.0006112871354088088
0.13713984220555567,0.0006052833235757844
0.1399502187019525,0.000599435770588204
0.1428173899819071,0.0005938203363566598
0.1457451175716574,0.0005881517309419278
0.14873182674564234,0.0005826592608068848
0.1517796466573569,0.0005770798883806919
0.15489017825171159,0.0005714979790420297
0.15805908312813555,0.000565802267491257
0.16131189678032107,0.0005602452702800419
0.16151554247232786,0.0005599537595277693
0.16483051518435407,0.0005545542390231108
0.16820175982507954,0.0005493174872115842
0.17165208082926647,0.0005441745319733168
0.1751728813712498,0.0005388562444953064
0.17875776492079945,0.0005338306938151603
0.18242506042800363,0.0005289594009442936
0.18616308865465653,0.0005239679087113129
0.1899790740480353,0.0005191361547668034
0.19387436554745338,0.0005144426810662845
0.19784666362678813,0.0005097146288680665
0.20189974537538558,0.0005048945993592165
0.20604192578959407,0.0005001684451360389
0.20783183602820976,0.0005157323115451562
0.2089382423008508,0.00045026802216052177
0.20960991578833696,0.00039140204851591525
0.21004837253078287,0.00033952208023423254
0.21038395257041184,0.0002942838120217652
0.21072457472858763,0.00025508190671009025
0.21117875134865977,0.00022129361971719264
0.21188675180528777,0.00019242650904354084
0.21307499146239356,0.00016809820928648955
0.2132108060811025,0.0001636417666471676
0.21423176737163063,0.0001428343409360664
0.21511629964943327,0.00012445234848617201
0.21612741812988626,0.00010860562753369036
0.21758190850139908,9.529902954039908e-5
0.2186069377077319,9.205534123517576e-5
0.22067968013820638,8.328010705458792e-5
0.22253128097312794,7.772599140737661e-5
0.2248083284265347,7.253138482555825e-5
0.22755216720328528,6.769802993638387e-5
0.22975533997385514,6.46072393634456e-5
0.23304075428210017,6.079900775923466e-5
0.2368810577474575,5.7249793493410207e-5
0.23872525287800747,5.581840352527831e-5
0.24280547053329776,5.307270708375789e-5
0.24721349178617705,5.064330673380373e-5
0.25185834981135324,4.8417019636410696e-5
0.25329903708328355,4.783299445848035e-5
0.2580694549812216,4.6045248146421824e-5
0.2630302366566372,4.443212854897167e-5
0.26815519432304846,4.293813149821375e-5
0.26937851700453885,4.262466622354159e-5
0.27459632912016757,4.131796055895377e-5
0.2781979829827837,3.845344893056148e-5
0.2804857909353046,3.427289575658828e-5
0.2830021056147646,3.06354419073463e-5
0.2853784380949699,2.9252281512935888e-5
0.28988914497255097,2.7055325036562943e-5
0.29212166202923817,2.641493416762596e-5
0.29726833603266684,2.5166020729340695e-5
0.3029668949619368,2.4148071947336503e-5
0.3044929445812019,2.393069075951369e-5
0.3103284800256188,2.3076766833635413e-5
0.31631868439854577,2.2343322227842556e-5
0.32254343017930376,2.1695257469136443e-5
0.32902439614479373,2.1133984847894872e-5
0.3354370856060248,2.0601524394232862e-5
0.3368271546717477,2.0474311770277195e-5
0.3433770458835398,1.9967330544209612e-5
0.3502853748615169,1.949549489250993e-5
0.357286343374861,1.9042749447023563e-5
0.36448604442456656,1.8642008186278666e-5
0.371747663474786,1.8233626025528234e-5
0.379339192253048,1.7825231949317815e-5
0.38035277161737174,1.778044208035308e-5
0.38807074615014936,1.7412240373868862e-5
0.39587956850044537,1.7052589384866865e-5
0.403857768820542,1.672809412527149e-5
0.41198757047039686,1.6379461989747954e-5
0.42033047195200274,1.6033619396296372e-5
0.42887029186598524,1.575149451509319e-5
0.43747086770061233,1.5462527147486143e-5
0.43871017083742203,1.541901630781344e-5
0.4475048831353853,1.512513209705018e-5
0.4565819975905347,1.4855399292955978e-5
0.46583452728888075,1.4569986574154747e-5
0.4752556107231858,1.4316435990671293e-5
0.48490949930779664,1.4092204573921854e-5
0.4946844062990174,1.3837172316033136e-5
0.5048760761517304,1.3599954596158163e-5
0.5150282733707096,1.3394875168342058e-5
0.5162513572265446,1.3368735926416943e-5
0.5267922853083984,1.3125721333593045e-5
0.5373658362410847,1.2906632568379172e-5
0.5483416994887742,1.2696598656787846e-5
0.5594491229491305,1.2464793857983363e-5
0.570755033785136,1.2228640863285503e-5
0.5823800040956062,1.2015480137138694e-5
0.594214636238561,1.182918952693715e-5
0.6062134479572785,1.1631440130409136e-5
0.6077159094184771,1.1607250069563817e-5
0.6200328107736611,1.13970622134612e-5
0.6325412424581257,1.1209940444579917e-5
0.6454519541133688,1.1028174877168233e-5
0.6585322937804825,1.0835870012040707e-5
0.6719094348960656,1.0660729700578197e-5
0.685498239149444,1.0480666092712306e-5
0.6993654370478166,1.028487393239775e-5
0.7135595621364527,1.0093719149341724e-5
0.7153650353542957,1.0071904180737263e-5
0.7299972690149953,9.861482326998961e-6
0.7446083819519186,9.654885760988812e-6
0.7596380462414991,9.452736048801734e-6
0.7748547103451123,9.234023861756624e-6
0.790415058103227,9.020396421311023e-6
0.805941453098676,8.79885539365633e-6
0.8091667706461849,8.749848616609584e-6
0.8250128862464443,8.5116731454094e-6
0.8415179671807428,8.25632444989486e-6
0.8578468106283273,7.985398937360255e-6
0.8741212154440927,7.702178134783952e-6
0.8904253851351756,7.390229953014129e-6
0.8955952811963278,7.301160526451414e-6
0.9121426637076957,6.969149877103734e-6
0.9287591577417588,6.641595099044631e-6
0.9345866035974921,6.5418393278138265e-6
0.9511809641695251,6.114831003023624e-6
0.965359648202301,5.723881299149256e-6
0.9739905266775918,5.51634405695198e-6
0.9899703676301195,5.274256680562781e-6
1.0081572457854373,5.3533090677760796e-6
1.0172284575640946,5.540172931123497e-6
1.03291735536404,5.847948722297853e-6
1.0509500388526922,6.1549529199889105e-6
1.0706673048849515,6.458794952220608e-6
1.0767178846611867,6.536848299334526e-6
1.0968412448698246,6.755055664027896e-6
1.1185472500896947,6.927927457356215e-6
1.1411781576192175,7.060865568528224e-6
1.1646038272226715,7.152369525290235e-6
1.1886960216212858,7.202878004228523e-6
1.213342029122577,7.216421633910887e-6
1.2384659599523962,7.200363485748659e-6
1.2640803476616338,7.151662076409049e-6
1.2900236923388135,7.073153320825311e-6
1.3163662630204882,6.982334832349592e-6
1.3433435999199739,6.90821286886832e-6
1.3710052981580136,6.864205657813947e-6
1.3992610707656843,6.839843293285473e-6
1.4280506906384125,6.821859611106226e-6
1.457492308917767,6.809832120443076e-6
1.487447576394616,6.797954170735652e-6
1.5179685322950673,6.776262037995864e-6
1.549113350140144,6.744716678293412e-6
1.5808178630205747,6.700144580678773e-6
1.6135278040004797,6.658587883512943e-6
1.6467248292788303,6.62722203053585e-6
1.6808577198581585,6.609439576402516e-6
1.7154754030708297,6.6041448050292885e-6
1.750660217143806,6.594553904228024e-6
1.7865334307256624,6.572451752685171e-6
1.822935790822448,6.536392845573616e-6
1.8604757824815643,6.49739645376471e-6
1.8621003255816193,6.495663101733693e-6
1.9005958746147278,6.445647499201964e-6
1.9395131565668342,6.3906772154066e-6
1.9794152900120245,6.334967742658552e-6
2.000478462463776,6.37495226576262e-6
2.020933076737132,6.946115882760169e-6
2.042217173616423,7.555808477518329e-6
2.0605120352191033,7.522819480036542e-6
2.1029908531182593,7.505577219496342e-6
2.1466578361337776,7.498630606711169e-6
2.1466651602864766,7.498612058924604e-6
2.191082112380144,7.489779374065358e-6
2.236031300105789,7.48033340828683e-6
2.2819873225130025,7.471343013456963e-6
2.328721284488287,7.464534621038553e-6
2.376641926351905,7.471091467926096e-6
2.425233323795522,7.494877526431866e-6
2.4262411030562516,7.495251832199931e-6
2.475862758801998,7.514593989005773e-6
2.526915424004424,7.524117108979146e-6
2.5793825472800025,7.550634697527136e-6
2.6323189946342778,7.58102980848183e-6
2.6868001374713053,7.616076376740549e-6
2.7419546096829923,7.66060722313587e-6
2.798686965777089,7.715013904549387e-6
2.855721798807576,7.768335651556499e-6
2.91492846676328,7.843747445710559e-6
2.9744083180631957,7.942623274329855e-6
3.0352128211907416,8.033396537616959e-6
3.096956621871364,8.150686107798388e-6
3.1596019911509305,8.301253595157966e-6
3.2230380525655766,8.467102932626695e-6
3.285828021194357,8.677920346893111e-6
3.299700211079631,8.739873864318396e-6
3.364003421532305,9.02440534950483e-6
3.4291782964881152,9.346941498904021e-6
3.4941457411573578,9.714906685238137e-6
3.579585440073268,9.728125978793197e-6
3.6391979336402094,9.150666478438814e-6
3.6738048880134273,8.648005931256582e-6
3.7249267110474715,8.156124062275816e-6
3.7722599621514603,7.631786720431006e-6
3.811515078641831,7.185618801398192e-6
3.8688722094940458,6.740254348197087e-6
3.8964456506414766,6.5653313344458206e-6
3.960491396899885,6.456429008375912e-6
4.028559620978083,6.54485049391977e-6
4.051498170476322,6.701387234628789e-6
4.0943729849498744,7.170614372913137e-6
4.1134506224008245,8.05907265065277e-6
4.10109404489526,9.17784692861519e-6
4.079341161095822,1.0236864633905194e-5
4.052437046195875,1.0899955635070556e-5
4.016571279270994,1.209383491157012e-5
3.9955965943399483,1.29243109439792e-5
3.9497702766007485,1.4217406948669295e-5
3.9166147033442886,1.5578953752817563e-5
3.8806735961604133,1.666292938616111e-5
3.845796758221419,1.8224922293947506e-5
3.808273302130337,1.947131635539467e-5
3.7719764732806476,2.107320873805377e-5
3.7295397080222235,2.2498480515805667e-5
3.695318352290772,2.395982226107209e-5
3.6453984411126834,2.5441825033461802e-5
3.5946878858567763,2.751998305168963e-5
3.561887086376242,2.8209275120093442e-5
3.503374619393996,2.980064277512864e-5
3.4486036811070773,3.166757695289674e-5
3.4204599534184834,3.23416814161388e-5
