mS,theta2
0.10102795861399456,4.909130811939843e-7
0.1030978993900609,4.814469511583345e-7
0.10520991524225565,4.7221614855423926e-7
0.10751772623741795,4.646652275021245e-7
0.10736641040006435,4.6303630680023516e-7
0.10971321761589818,4.5554451460836996e-7
0.10956695268632032,4.544084490405923e-7
0.11197033710495105,4.458509672164135e-7
0.11181059486151641,4.4561792233004075e-7
0.11425250113202687,4.366434226451958e-7
0.11410513963423619,4.3689704926249587e-7
0.11659963108299468,4.2792628622338606e-7
0.1164342430438242,4.284752678471195e-7
0.11898820083154363,4.186411932184169e-7
0.11881861386202162,4.1918791210503556e-7
0.12141745913331396,4.1073010913890355e-7
0.12127090599376282,4.108207133405897e-7
0.12391455789140414,4.0331631165015004e-7
0.12374611513098978,4.0326313166691505e-7
0.12645405218143155,3.9541074232657584e-7
0.1262686085324306,3.951127349317745e-7
0.12904143327713474,3.878849655081765e-7
0.12887643407108101,3.869947119943953e-7
0.13168676290438103,3.8075294802293624e-7
0.13438650907102803,3.7345103730472254e-7
0.13713936102686908,3.661846827261985e-7
0.13994970306585466,3.592648447769726e-7
0.14281981763858592,3.5271949761643614e-7
0.14595325895330305,3.4734387491438277e-7
0.14574339340315237,3.461189827829603e-7
0.1489183832571122,3.4012023726537126e-7
0.1487336306170771,3.3952777904012063e-7
0.15199283865207075,3.3307764583738397e-7
0.15177822278665604,3.3310579862664424e-7
0.1550959017347249,3.264876537596051e-7
0.15489112957389314,3.267019648730382e-7
0.1582794337132733,3.1994541649481457e-7
0.15806738755950303,3.203436710575163e-7
0.1615160041893882,3.1364212837168286e-7
0.16129638077342934,3.1401551666731065e-7
0.16483139453277984,3.0764372603771857e-7
0.16460508083633762,3.079243629043246e-7
0.16820398742509363,3.0159704178657995e-7
0.16797677563810362,3.015046985250091e-7
0.17165100441548534,2.960052193444517e-7
0.17142945721124225,2.954792025256592e-7
0.1751730035010304,2.904227126019445e-7
0.17492767432405074,2.895535901064971e-7
0.1787584532735893,2.8509779049842183e-7
0.18242415651038,2.800696582209321e-7
0.1861642855115587,2.7487643454392847e-7
0.18997961687786785,2.6969658524556987e-7
0.1938718902233766,2.646083288136572e-7
0.19809687523558156,2.6036796151120467e-7
0.19784627675047337,2.595769069301489e-7
0.2021736628146536,2.551317571479691e-7
0.2019019209361117,2.5478909205641643e-7
0.20630985683747705,2.503967553154299e-7
0.20604529890217083,2.5021833451355784e-7
0.21306613629278442,2.8256546433416248e-8
0.21188389641969654,3.7022796006012916e-8
0.21117735840835303,4.897179850387324e-8
0.21072387794758396,6.506537140721636e-8
0.21038401252470465,8.66030197073005e-8
0.21004958636465734,1.1527825011789191e-7
0.20961144912067992,1.5318985495877934e-7
0.2089393286199781,2.0276460801936154e-7
0.2078357017548142,2.6595201882651737e-7
0.2175881420233391,9.085167069003665e-9
0.2161307172496135,1.179439631164821e-8
0.21511546082504276,1.5488939456659795e-8
0.21422916147250953,2.0401431566019477e-8
0.21320576910016042,2.6773491030221664e-8
0.2117368820797098,3.475350390773688e-8
0.21603637705816217,0.005252413651372379
0.2148110802984038,0.006496248848043681
0.2146995978209934,0.008659643314326892
0.220672663862699,6.927866060921825e-9
0.21860791146947978,8.475564971934127e-9
0.21640021774524792,1.0288230248971263e-8
0.22030087496194856,0.002170920291699684
0.21916568363593233,0.0027386180821253434
0.21903853838882825,0.003651116889735192
0.21785579832551036,0.004557562025701256
0.22479875144668418,5.2595326321668326e-9
0.2225225435408492,6.033527068458395e-9
0.22474958304898,0.0012128040881008095
0.22346796640497624,0.0015384861332244078
0.22208441191476683,0.0018800174516201704
0.22974465711101186,4.1736871853817435e-9
0.22754726190427993,4.581498816828563e-9
0.2302780045857975,0.0007233139778297661
0.2283420244684055,0.0008676617541135744
0.22654743453147827,0.0010463679838384307
0.2330355477676994,3.6943984093968846e-9
0.23096561371853808,3.926769193053047e-9
0.23431880878866937,0.0005239624251950211
0.23199538702239075,0.0006222434272845808
0.23873318294782958,3.114016008323229e-9
0.23688336074163124,3.276465869416888e-9
0.23887197222582332,0.00039017489172608514
0.23645226727229268,0.00045416320232269164
0.24279754595811523,2.8124691558768656e-9
0.24106899964283737,2.904442330134423e-9
0.24415578617960265,0.00030331222098967727
0.2416837658052703,0.00033873045332114763
0.24876975653733763,2.4934462035443456e-9
0.24721922082179537,2.5620687130696713e-9
0.25003163742873574,0.00024016117517973147
0.24709958592462486,0.0002629228663191637
0.2533047676001021,2.287645723682306e-9
0.2518514390588394,2.3449445623104846e-9
0.25273749201458323,0.00020595929306324346
0.25806638719134645,2.117845832661676e-9
0.2566968576230497,2.1465238643224583e-9
0.2587447070950172,0.0001675320543910521
0.25648185971941484,0.00017835231135376038
0.2643291753946116,1.9495739021756152e-9
0.2630310666058569,1.9725192002889816e-9
0.2629224908243608,0.00014884685359183546
0.26937267842958684,1.8196858509474453e-9
0.26817187510942675,1.8451000513397422e-9
0.2690943473801938,0.00012196133493335314
0.266393834957643,0.0001254414530939366
0.2746054752183514,1.708514648720569e-9
0.27344711569883523,1.7297919664569143e-9
0.2737747362684205,0.00010994258662773566
0.28298526048038936,9.388738557239468e-10
0.28048250695888055,1.1743187673186637e-9
0.2782025602628731,1.4788192533109573e-9
0.27547017962032294,1.8355033199027496e-9
0.2839144117889612,3.249714855734871e-5
0.28064708596045784,3.697245144088164e-5
0.27983374218750307,4.869735554752828e-5
0.2797499667700651,6.493443809021326e-5
0.278874840032631,8.534915048412954e-5
0.2756082035749252,9.431321132344789e-5
0.2883154726689006,7.676388570759301e-10
0.28536571992723975,8.550460646819845e-10
0.2823725153395046,9.47087338902883e-10
0.2869186057577771,2.1378117143998255e-5
0.28461190464681696,2.6858736218315613e-5
