0.22359791776297952	0.00026424988976891386
0.22227733884343007	0.00034551503892235266
0.22723432965529206	0.00019383655840347363
0.22999561808125107	0.00015586045177170155
0.23812800692244995	0.00009276156792751918
0.244107166902945	0.00006830945306633959
0.24709506368380998	0.000054007658645337977
0.2513165442813927	0.00004288652170763977
0.25569070895283535	0.00003494044926487643
0.2599985272170604	0.000028685290952892473
0.26752984084913817	0.00002151260134542767
0.26984611734605823	0.000017274715716770925
0.274452903847955	0.000013834878630022964
0.27673492961105417	0.000010828205114012735
0.27962642679752575	8.621089765468165e-6
0.28174372357450556	6.7821355369564366e-6
0.2831530711356179	5.288246152260997e-6
0.28600443417440446	4.1745213084124324e-6
0.2897252048740355	3.2455404340301023e-6
0.2926876012874577	2.6387606553131626e-6
0.2983177049646002	2.042132130043737e-6
0.30511094897424723	1.3360685741898662e-6
0.3093060519936602	1.0241342780991002e-6
0.31710613445724856	8.562008632639673e-7
0.3261639364558028	7.341426774666727e-7
0.33351131268970535	6.106635810880712e-7
0.34228541569234583	5.360457850938248e-7
0.34936760858701077	4.5756329466468244e-7
0.3587798620500992	4.0781636232333036e-7
0.36935089972361757	3.3939537225745384e-7
0.38100341906354673	2.91400297498487e-7
0.3928820000083666	2.44189764698766e-7
0.4051320532612267	2.0423303308456908e-7
0.4177640629404301	1.7081441498736807e-7
0.4311315955957503	1.4266709215321908e-7
0.4399935277733053	1.1612086953828617e-7
0.4529680304517474	1.0975099042130918e-7
0.4670758950821393	9.394511372916093e-8
0.48162180814565486	8.05710233423696e-8
0.4954378216324788	6.969455437980691e-8
0.49430783605332745	6.121254045378769e-8
0.5120888776518954	5.909215711896934e-8
0.5280336552638463	5.087593416895825e-8
0.5444756623454629	4.375981548342171e-8
0.5614296436055758	3.7639042553669634e-8
0.5789091133002646	3.246833775408733e-8
0.5969327862878989	2.8007964203933244e-8
0.6155158849161962	2.4207055455553166e-8
0.6346721704131388	2.1043559000219198e-8
0.6537401698350482	1.840202670294034e-8
0.6697745555124467	1.5795645332278042e-8
0.6899999997983906	1.4382985274375355e-8
0.7114883277480226	1.2335413692888457e-8
0.7336540602993029	1.0497905596060856e-8
0.756507172411583	8.960041252528945e-9
0.779228052684251	6.640827850634416e-9
0.8059909082705228	4.885273571519082e-9
0.8408893399017368	3.0442287780121356e-9
0.8622847682835583	2.467995322222735e-9
0.8813564136229848	1.9225275494415518e-9
0.8928613934243302	1.432603229755422e-9
0.9084040644306022	1.071127747530523e-9
0.9214925331546807	7.758880833778327e-10
0.9294921416328561	6.132470472341658e-10
0.93756556443065	4.831407010469331e-10
0.9457349637029995	3.7351570446382263e-10
0.9526428529609836	2.915907462632376e-10
0.9649368515475929	2.2616159337193572e-10
0.9738529097527351	1.9663734116670627e-10
0.9985904425410714	2.5546280518654644e-10
1.0278006289282429	3.2940599346035585e-10
1.0593201476320104	3.8856208637552043e-10
1.093117668620787	4.436416616174832e-10
1.1233859576303056	5.202160319026192e-10
1.150642020690248	6.885072166796782e-10
1.1794099045419417	8.528305173626751e-10
1.214716022760776	1.0985184265882147e-9
1.2528176115111207	1.3077394109024254e-9
1.2903581004088773	1.5314546196271076e-9
1.3299926669521	1.7481196967657694e-9
1.3708810555358992	1.959152846731893e-9
1.413083770789866	2.135014939404732e-9
1.4566406763962736	2.266772301242969e-9
1.501584258524649	2.3583380637997782e-9
1.5479794558878435	2.3835276923433946e-9
1.5958326866719261	2.3835276923433946e-9
1.6451652211300756	2.3835276923433946e-9
1.6959658916280929	2.439424715554132e-9
1.7483278923880015	2.503877280352328e-9
1.8023115794224813	2.5650729716971905e-9
1.8580504434923006	2.5428721063779e-9
1.9156630568805333	2.388136447502719e-9
1.9750620659142917	2.2428165685511557e-9
2.0363654841458274	2.062054273736802e-9
2.099677341133673	1.8310727582385049e-9
2.1649939184628018	1.6072280463167486e-9
2.2323727829810975	1.3975250332685726e-9
2.3018405660696635	1.2181207974225658e-9
2.373489149898196	1.0558669174779345e-9
2.447385019378618	9.108160403165838e-10
2.52365210493905	7.706599854089433e-10
2.6023067904481656	6.501844031699731e-10
2.6833753973695726	5.538663221635371e-10
2.766907617480636	4.791647356835778e-10
2.8530401565047834	4.145383727716895e-10
2.941845736627359	3.5932179695223257e-10
3.0334112966352587	3.117610495961606e-10
3.1278224815026734	2.70756950670833e-10
3.225063900550465	2.4066037626304606e-10
3.3253424200003527	2.132903300173432e-10
3.4290361196513466	1.7804540184097056e-10
3.5256006395007673	1.4400481075664518e-10
3.5767019631005064	1.1395590192390064e-10
3.6328059885917847	8.999512611509964e-11
3.6851159568028753	7.154075767223974e-11
3.742517715213607	5.579337411704725e-11
3.768480139432553	4.316900954646219e-11
3.8026919319501467	3.373673348564195e-11
3.833669911602037	2.624089151913842e-11
3.864924289481837	1.997271469444184e-11
3.8987402560995994	1.5657820611448173e-11
3.9339898553513697	1.1779808749401541e-11
3.9719465947259565	8.291857919056105e-12
3.9883233777928555	5.646427255476957e-12
3.987024795905448	4.094453653915142e-12
3.9883737528948275	3.241043414067922e-12
3.989723166285919	2.5655101509889394e-12
3.9861512831547063	1.8309426762218966e-12
3.9879087199699215	1.3502142700017888e-12
3.918590707472428	1.2953453486797837e-12
3.7947149651288288	1.2074920984799372e-12
3.681028143861243	1.1843905933809768e-12
3.570647468767884	1.1843905933809768e-12
3.463654175331068	1.1662280184644577e-12
3.359927957425894	1.1340153062432264e-12
3.2593353697916307	1.0963205564789992e-12
3.1617588344512746	1.0588555832323023e-12
3.0669534485853065	1.0578333713656007e-12
2.97495753510669	1.0650096314607817e-12
2.885709017001537	1.0753459638026069e-12
2.7991301226662175	1.087882068047395e-12
2.7151943687032074	1.087882068047395e-12
