mS_evaluated,theta_evaluated
0.1,1.0e-6
0.1,3.162277660168379e-6
0.1,1.0e-5
0.1,3.1622776601683795e-5
0.1,0.0001
0.1,0.0001333521432163324
0.1,0.00017782794100389227
0.1,0.00031622776601683794
0.1,0.001
0.1,0.0031622776601683794
0.1,0.010000000000000002
0.1,0.03162277660168379
0.1,0.1
0.1090367784810171,0.0001
0.1090367784810171,0.0001333521432163324
0.1090367784810171,0.00017782794100389227
0.11889019061518394,0.0001
0.11889019061518394,0.0001333521432163324
0.11889019061518394,0.00017782794100389227
0.11889019061518394,0.00031622776601683794
0.12963403377673707,0.0001
0.12963403377673707,0.0001333521432163324
0.12963403377673707,0.00017782794100389227
0.14134877424514775,1.0e-6
0.14134877424514775,3.162277660168379e-6
0.14134877424514775,1.0e-5
0.14134877424514775,3.1622776601683795e-5
0.14134877424514775,5.623413251903491e-5
0.14134877424514775,7.498942093324559e-5
0.14134877424514775,0.0001
0.14134877424514775,0.0001333521432163324
0.14134877424514775,0.00017782794100389227
0.14134877424514775,0.00031622776601683794
0.14134877424514775,0.001
0.14134877424514775,0.0031622776601683794
0.14134877424514775,0.010000000000000002
0.14134877424514775,0.03162277660168379
0.14134877424514775,0.1
0.1541221498593147,5.623413251903491e-5
0.1541221498593147,7.498942093324559e-5
0.1541221498593147,0.0001
0.1541221498593147,0.0001333521432163324
0.1541221498593147,0.00017782794100389227
0.16804982713228217,3.1622776601683795e-5
0.16804982713228217,5.623413251903491e-5
0.16804982713228217,7.498942093324559e-5
0.16804982713228217,0.0001
0.16804982713228217,0.0001333521432163324
0.16804982713228217,0.00017782794100389227
0.16804982713228217,0.00031622776601683794
0.18323611774795867,5.623413251903491e-5
0.18323611774795867,7.498942093324559e-5
0.18323611774795867,0.0001
0.18323611774795867,0.0001333521432163324
0.18323611774795867,0.00017782794100389227
0.19979475980605735,1.0e-6
0.19979475980605735,3.162277660168379e-6
0.19979475980605735,5.623413251903491e-6
0.19979475980605735,1.0e-5
0.19979475980605735,1.333521432163324e-5
0.19979475980605735,1.778279410038923e-5
0.19979475980605735,2.3713737056616554e-5
0.19979475980605735,3.1622776601683795e-5
0.19979475980605735,4.216965034285822e-5
0.19979475980605735,5.623413251903491e-5
0.19979475980605735,7.498942093324559e-5
0.19979475980605735,0.0001
0.19979475980605735,0.0001333521432163324
0.19979475980605735,0.00017782794100389227
0.19979475980605735,0.00031622776601683794
0.19979475980605735,0.001
0.19979475980605735,0.0017782794100389228
0.19979475980605735,0.0031622776601683794
0.19979475980605735,0.005623413251903491
0.19979475980605735,0.010000000000000002
0.19979475980605735,0.01333521432163324
0.19979475980605735,0.01778279410038923
0.19979475980605735,0.023713737056616554
0.19979475980605735,0.03162277660168379
0.19979475980605735,0.042169650342858224
0.19979475980605735,0.05623413251903491
0.19979475980605735,0.07498942093324558
0.19979475980605735,0.1
0.217849769666411,1.0e-5
0.217849769666411,1.333521432163324e-5
0.217849769666411,1.778279410038923e-5
0.217849769666411,2.3713737056616554e-5
0.217849769666411,3.1622776601683795e-5
0.217849769666411,4.216965034285822e-5
0.217849769666411,5.623413251903491e-5
0.217849769666411,7.498942093324559e-5
0.217849769666411,0.0001
0.217849769666411,0.010000000000000002
0.217849769666411,0.01333521432163324
0.217849769666411,0.01778279410038923
0.217849769666411,0.023713737056616554
0.217849769666411,0.03162277660168379
0.217849769666411,0.042169650342858224
0.217849769666411,0.05623413251903491
0.217849769666411,0.07498942093324558
0.217849769666411,0.1
0.23753637077257053,3.162277660168379e-6
0.23753637077257053,5.623413251903491e-6
0.23753637077257053,7.498942093324558e-6
0.23753637077257053,1.0e-5
0.23753637077257053,1.333521432163324e-5
0.23753637077257053,1.778279410038923e-5
0.23753637077257053,2.3713737056616554e-5
0.23753637077257053,3.1622776601683795e-5
0.23753637077257053,4.216965034285822e-5
0.23753637077257053,5.623413251903491e-5
0.23753637077257053,7.498942093324559e-5
0.23753637077257053,0.0001
0.23753637077257053,0.001
0.23753637077257053,0.0017782794100389228
0.23753637077257053,0.0023713737056616554
0.23753637077257053,0.0031622776601683794
0.23753637077257053,0.004216965034285822
0.23753637077257053,0.005623413251903491
0.23753637077257053,0.007498942093324558
0.23753637077257053,0.010000000000000002
0.23753637077257053,0.01333521432163324
0.23753637077257053,0.01778279410038923
0.23753637077257053,0.023713737056616554
0.23753637077257053,0.03162277660168379
0.23753637077257053,0.042169650342858224
0.23753637077257053,0.05623413251903491
0.23753637077257053,0.07498942093324558
0.23753637077257053,0.1
0.2590020064111352,5.623413251903491e-6
0.2590020064111352,7.498942093324558e-6
0.2590020064111352,1.0e-5
0.2590020064111352,1.333521432163324e-5
0.2590020064111352,1.778279410038923e-5
0.2590020064111352,0.0017782794100389228
0.2590020064111352,0.0023713737056616554
0.2590020064111352,0.0031622776601683794
0.2590020064111352,0.004216965034285822
0.2590020064111352,0.005623413251903491
0.2590020064111352,0.007498942093324558
0.2590020064111352,0.010000000000000002
0.2590020064111352,0.01333521432163324
0.2590020064111352,0.01778279410038923
0.28240744399189915,1.0e-6
0.28240744399189915,3.162277660168379e-6
0.28240744399189915,4.216965034285822e-6
0.28240744399189915,5.623413251903491e-6
0.28240744399189915,7.498942093324558e-6
0.28240744399189915,1.0e-5
0.28240744399189915,1.333521432163324e-5
0.28240744399189915,1.778279410038923e-5
0.28240744399189915,3.1622776601683795e-5
0.28240744399189915,5.623413251903491e-5
0.28240744399189915,0.0001
0.28240744399189915,0.00031622776601683794
0.28240744399189915,0.0005623413251903491
0.28240744399189915,0.001
0.28240744399189915,0.001333521432163324
0.28240744399189915,0.0017782794100389228
0.28240744399189915,0.0023713737056616554
0.28240744399189915,0.0031622776601683794
0.28240744399189915,0.004216965034285822
0.28240744399189915,0.005623413251903491
0.28240744399189915,0.007498942093324558
0.28240744399189915,0.010000000000000002
0.28240744399189915,0.01333521432163324
0.28240744399189915,0.01778279410038923
0.28240744399189915,0.03162277660168379
0.28240744399189915,0.05623413251903491
0.28240744399189915,0.1
0.30792797911934955,3.162277660168379e-6
0.30792797911934955,4.216965034285822e-6
0.30792797911934955,5.623413251903491e-6
0.30792797911934955,7.498942093324558e-6
0.30792797911934955,1.0e-5
0.30792797911934955,0.001
0.30792797911934955,0.001333521432163324
0.30792797911934955,0.0017782794100389228
0.30792797911934955,0.0023713737056616554
0.30792797911934955,0.0031622776601683794
0.3357547484734377,3.162277660168379e-6
0.3357547484734377,4.216965034285822e-6
0.3357547484734377,5.623413251903491e-6
0.3357547484734377,7.498942093324558e-6
0.3357547484734377,1.0e-5
0.3357547484734377,0.00031622776601683794
0.3357547484734377,0.00042169650342858224
0.3357547484734377,0.0005623413251903491
0.3357547484734377,0.0007498942093324559
0.3357547484734377,0.001
0.3357547484734377,0.001333521432163324
0.3357547484734377,0.0017782794100389228
0.3357547484734377,0.0023713737056616554
0.3357547484734377,0.0031622776601683794
0.36609616133247846,3.162277660168379e-6
0.36609616133247846,4.216965034285822e-6
0.36609616133247846,5.623413251903491e-6
0.36609616133247846,0.00031622776601683794
0.36609616133247846,0.00042169650342858224
0.36609616133247846,0.0005623413251903491
0.36609616133247846,0.0007498942093324559
0.36609616133247846,0.001
0.36609616133247846,0.001333521432163324
0.36609616133247846,0.0017782794100389228
0.3991794604596015,1.0e-6
0.3991794604596015,1.778279410038923e-6
0.3991794604596015,2.3713737056616552e-6
0.3991794604596015,3.162277660168379e-6
0.3991794604596015,4.216965034285822e-6
0.3991794604596015,5.623413251903491e-6
0.3991794604596015,1.0e-5
0.3991794604596015,3.1622776601683795e-5
0.3991794604596015,0.0001
0.3991794604596015,0.00017782794100389227
0.3991794604596015,0.00023713737056616554
0.3991794604596015,0.00031622776601683794
0.3991794604596015,0.00042169650342858224
0.3991794604596015,0.0005623413251903491
0.3991794604596015,0.0007498942093324559
0.3991794604596015,0.001
0.3991794604596015,0.001333521432163324
0.3991794604596015,0.0017782794100389228
0.3991794604596015,0.0031622776601683794
0.3991794604596015,0.010000000000000002
0.3991794604596015,0.03162277660168379
0.3991794604596015,0.1
0.4352524240430549,1.778279410038923e-6
0.4352524240430549,2.3713737056616552e-6
0.4352524240430549,3.162277660168379e-6
0.4352524240430549,4.216965034285822e-6
0.4352524240430549,5.623413251903491e-6
0.4352524240430549,0.00017782794100389227
0.4352524240430549,0.00023713737056616554
0.4352524240430549,0.00031622776601683794
0.4352524240430549,0.00042169650342858224
0.4352524240430549,0.0005623413251903491
0.4745852214370831,1.0e-6
0.4745852214370831,1.778279410038923e-6
0.4745852214370831,2.3713737056616552e-6
0.4745852214370831,3.162277660168379e-6
0.4745852214370831,4.216965034285822e-6
0.4745852214370831,5.623413251903491e-6
0.4745852214370831,1.0e-5
0.4745852214370831,0.0001
0.4745852214370831,0.00017782794100389227
0.4745852214370831,0.00023713737056616554
0.4745852214370831,0.00031622776601683794
0.4745852214370831,0.00042169650342858224
0.4745852214370831,0.0005623413251903491
0.4745852214370831,0.001
0.5174724366019967,1.778279410038923e-6
0.5174724366019967,2.3713737056616552e-6
0.5174724366019967,3.162277660168379e-6
0.5174724366019967,4.216965034285822e-6
0.5174724366019967,5.623413251903491e-6
0.5174724366019967,0.00017782794100389227
0.5174724366019967,0.00023713737056616554
0.5174724366019967,0.00031622776601683794
0.5642352743980409,1.0e-6
0.5642352743980409,1.778279410038923e-6
0.5642352743980409,2.3713737056616552e-6
0.5642352743980409,3.162277660168379e-6
0.5642352743980409,4.216965034285822e-6
0.5642352743980409,5.623413251903491e-6
0.5642352743980409,1.0e-5
0.5642352743980409,3.1622776601683795e-5
0.5642352743980409,5.623413251903491e-5
0.5642352743980409,0.0001
0.5642352743980409,0.0001333521432163324
0.5642352743980409,0.00017782794100389227
0.5642352743980409,0.00023713737056616554
0.5642352743980409,0.00031622776601683794
0.5642352743980409,0.0005623413251903491
0.5642352743980409,0.001
0.5642352743980409,0.0031622776601683794
0.5642352743980409,0.010000000000000002
0.5642352743980409,0.03162277660168379
0.5642352743980409,0.1
0.6152239662571508,1.778279410038923e-6
0.6152239662571508,2.3713737056616552e-6
0.6152239662571508,3.162277660168379e-6
0.6152239662571508,0.0001
0.6152239662571508,0.0001333521432163324
0.6152239662571508,0.00017782794100389227
0.6152239662571508,0.00023713737056616554
0.6152239662571508,0.00031622776601683794
0.6708203932499369,1.0e-6
0.6708203932499369,1.778279410038923e-6
0.6708203932499369,2.3713737056616552e-6
0.6708203932499369,3.162277660168379e-6
0.6708203932499369,3.1622776601683795e-5
0.6708203932499369,5.623413251903491e-5
0.6708203932499369,7.498942093324559e-5
0.6708203932499369,0.0001
0.6708203932499369,0.0001333521432163324
0.6708203932499369,0.00017782794100389227
0.6708203932499369,0.00023713737056616554
0.6708203932499369,0.00031622776601683794
0.7314409461934215,1.778279410038923e-6
0.7314409461934215,2.3713737056616552e-6
0.7314409461934215,3.162277660168379e-6
0.7314409461934215,5.623413251903491e-5
0.7314409461934215,7.498942093324559e-5
0.7314409461934215,0.0001
0.7314409461934215,0.0001333521432163324
0.7314409461934215,0.00017782794100389227
0.7975396442203766,1.0e-6
0.7975396442203766,1.333521432163324e-6
0.7975396442203766,1.778279410038923e-6
0.7975396442203766,2.3713737056616552e-6
0.7975396442203766,3.162277660168379e-6
0.7975396442203766,1.0e-5
0.7975396442203766,3.1622776601683795e-5
0.7975396442203766,4.216965034285822e-5
0.7975396442203766,5.623413251903491e-5
0.7975396442203766,7.498942093324559e-5
0.7975396442203766,0.0001
0.7975396442203766,0.0001333521432163324
0.7975396442203766,0.00017782794100389227
0.7975396442203766,0.00031622776601683794
0.7975396442203766,0.001
0.7975396442203766,0.0031622776601683794
0.7975396442203766,0.010000000000000002
0.7975396442203766,0.03162277660168379
0.7975396442203766,0.1
0.8696115351668638,1.0e-6
0.8696115351668638,1.333521432163324e-6
0.8696115351668638,1.778279410038923e-6
0.8696115351668638,2.3713737056616552e-6
0.8696115351668638,3.162277660168379e-6
0.8696115351668638,2.3713737056616554e-5
0.8696115351668638,3.1622776601683795e-5
0.8696115351668638,4.216965034285822e-5
0.8696115351668638,5.623413251903491e-5
0.8696115351668638,7.498942093324559e-5
0.8696115351668638,0.0001
0.9481964032452656,1.0e-6
0.9481964032452656,1.333521432163324e-6
0.9481964032452656,1.778279410038923e-6
0.9481964032452656,2.3713737056616552e-6
0.9481964032452656,3.162277660168379e-6
0.9481964032452656,2.3713737056616554e-5
0.9481964032452656,3.1622776601683795e-5
0.9481964032452656,4.216965034285822e-5
0.9481964032452656,5.623413251903491e-5
0.9481964032452656,7.498942093324559e-5
0.9481964032452656,0.0001
1.0338828117715118,1.0e-6
1.0338828117715118,1.333521432163324e-6
1.0338828117715118,1.778279410038923e-6
1.0338828117715118,2.3713737056616552e-6
1.0338828117715118,3.162277660168379e-6
1.0338828117715118,2.3713737056616554e-5
1.0338828117715118,3.1622776601683795e-5
1.0338828117715118,4.216965034285822e-5
1.0338828117715118,5.623413251903491e-5
1.1273125112246143,1.0e-6
1.1273125112246143,1.333521432163324e-6
1.1273125112246143,1.778279410038923e-6
1.1273125112246143,2.3713737056616552e-6
1.1273125112246143,3.162277660168379e-6
1.1273125112246143,1.0e-5
1.1273125112246143,2.3713737056616554e-5
1.1273125112246143,3.1622776601683795e-5
1.1273125112246143,4.216965034285822e-5
1.1273125112246143,5.623413251903491e-5
1.1273125112246143,0.0001
1.1273125112246143,0.00031622776601683794
1.1273125112246143,0.001
1.1273125112246143,0.0031622776601683794
1.1273125112246143,0.010000000000000002
1.1273125112246143,0.03162277660168379
1.1273125112246143,0.1
1.2291852456527739,1.0e-6
1.2291852456527739,1.333521432163324e-6
1.2291852456527739,1.778279410038923e-6
1.2291852456527739,2.3713737056616552e-6
1.2291852456527739,3.162277660168379e-6
1.2291852456527739,3.1622776601683795e-5
1.2291852456527739,4.216965034285822e-5
1.2291852456527739,5.623413251903491e-5
1.3402639934237608,1.0e-6
1.3402639934237608,1.333521432163324e-6
1.3402639934237608,1.778279410038923e-6
1.3402639934237608,2.3713737056616552e-6
1.3402639934237608,3.162277660168379e-6
1.3402639934237608,3.1622776601683795e-5
1.3402639934237608,4.216965034285822e-5
1.3402639934237608,5.623413251903491e-5
1.3402639934237608,0.0001
1.4613806815702997,1.0e-6
1.4613806815702997,1.333521432163324e-6
1.4613806815702997,1.778279410038923e-6
1.4613806815702997,2.3713737056616552e-6
1.4613806815702997,3.162277660168379e-6
1.4613806815702997,3.1622776601683795e-5
1.4613806815702997,4.216965034285822e-5
1.4613806815702997,5.623413251903491e-5
1.5934424165281857,1.0e-6
1.5934424165281857,1.333521432163324e-6
1.5934424165281857,1.778279410038923e-6
1.5934424165281857,2.3713737056616552e-6
1.5934424165281857,3.162277660168379e-6
1.5934424165281857,1.0e-5
1.5934424165281857,3.1622776601683795e-5
1.5934424165281857,4.216965034285822e-5
1.5934424165281857,5.623413251903491e-5
1.5934424165281857,0.0001
1.5934424165281857,0.00031622776601683794
1.5934424165281857,0.001
1.5934424165281857,0.0031622776601683794
1.5934424165281857,0.010000000000000002
1.5934424165281857,0.03162277660168379
1.5934424165281857,0.1
1.7374382779324038,1.0e-6
1.7374382779324038,1.333521432163324e-6
1.7374382779324038,1.778279410038923e-6
1.7374382779324038,2.3713737056616552e-6
1.7374382779324038,3.162277660168379e-6
1.7374382779324038,3.1622776601683795e-5
1.7374382779324038,4.216965034285822e-5
1.7374382779324038,5.623413251903491e-5
1.8944467263535532,1.0e-6
1.8944467263535532,1.333521432163324e-6
1.8944467263535532,1.778279410038923e-6
1.8944467263535532,2.3713737056616552e-6
1.8944467263535532,3.162277660168379e-6
1.8944467263535532,3.1622776601683795e-5
1.8944467263535532,4.216965034285822e-5
1.8944467263535532,5.623413251903491e-5
1.8944467263535532,0.0001
2.0656436804550045,1.0e-6
2.0656436804550045,1.333521432163324e-6
2.0656436804550045,1.778279410038923e-6
2.0656436804550045,2.3713737056616552e-6
2.0656436804550045,3.162277660168379e-6
2.0656436804550045,3.1622776601683795e-5
2.0656436804550045,4.216965034285822e-5
2.0656436804550045,5.623413251903491e-5
2.2523113240648516,1.0e-6
2.2523113240648516,1.333521432163324e-6
2.2523113240648516,1.778279410038923e-6
2.2523113240648516,2.3713737056616552e-6
2.2523113240648516,3.162277660168379e-6
2.2523113240648516,1.0e-5
2.2523113240648516,1.778279410038923e-5
2.2523113240648516,2.3713737056616554e-5
2.2523113240648516,3.1622776601683795e-5
2.2523113240648516,4.216965034285822e-5
2.2523113240648516,5.623413251903491e-5
