mS_sol,theta_sol
3.4421495749047626,7.238364135573862e-6
3.282811982409625,8.240609110619118e-6
3.624201765324558,1.5486442698524474e-6
3.8321804287086136,1.630425282219507e-6
3.8054945443665322,3.836701319068652e-6
3.650974269836267,4.920723201239481e-6
3.5345757669824875,6.219651080440256e-6
3.7903457198242783,1.6336386959509334e-6
3.883504342963993,2.048708397240464e-6
3.871662819021053,2.705403357958377e-6
3.81372925672576,3.54837684677484e-6
3.680701492904004,4.4637426490157685e-6
