mS,theta2
0.7370243257086873,1.1289972956698465e-8
0.7066439662236373,1.4078673705540591e-8
0.689618311112592,1.6287413306239122e-8
0.7661688387911578,4.5472402803039375e-12
0.7684493578530855,7.962286505281787e-9
0.7246649424598497,1.089227846762942e-8
0.8547028665369781,3.6236892284451934e-12
0.8281514905640462,3.832091687018479e-12
0.8888022631986148,3.2913250573706583e-9
0.8382970676160468,4.356443047454134e-9
0.8016992431027271,6.101708018004447e-9
0.9167035683053603,2.5914224445095855e-12
0.8787938295403279,3.0730348498007475e-12
0.9497568000904238,8.647434975384217e-10
0.9145052524262925,1.3538337984349644e-9
0.8921383108644644,2.2896955904449583e-9
0.8519787772093556,3.3155110351847785e-9
1.005991368539682,2.0366002140301688e-12
0.9852899991006011,2.0756765628988092e-12
0.9909558457220665,7.699134160399648e-10
0.9909558457220665,7.699134160399648e-10
1.0425001917001655,2.052514349718963e-12
1.0836449733926021,2.2582896776363537e-12
1.0475095620278927,8.35562865387652e-10
1.0871306906637264,1.3039861826698041e-9
1.1391592900269012,1.890166431479458e-9
1.1744888182720101,2.6670197171509655e-12
1.1883172875887278,2.6027280972351293e-12
1.18135315959453,2.136040432908329e-9
1.2857583708243905,2.700763883141394e-12
1.2758528442570773,2.6310344551858777e-12
1.3190869569798462,1.868050379031301e-9
1.270830143988639,2.0456739702123945e-9
1.3994872475309146,2.6368772889706375e-12
1.406621657033197,1.5288936998462687e-9
1.374797793466022,1.5469223168903488e-9
1.525845233390793,2.6430861288570786e-12
1.523816314256781,1.296748811999206e-9
1.662645356523782,2.679513965293213e-12
1.6703014648911287,2.5911436296600196e-12
1.6922177123674786,1.1021448705849735e-9
1.656881872378224,1.1105974085443988e-9
1.8141857610777417,2.716521433688105e-12
1.8154543230190063,2.6361680609882226e-12
1.8293030438464128,8.573211651281121e-10
1.7654143443960493,9.31644573958657e-10
1.9824365937561554,2.4896779381887813e-12
1.9738961879438799,7.158939987751164e-10
2.1555047807078016,2.2444178161388477e-12
2.1885071660770694,5.058983860737612e-10
2.106638258944108,5.864300574633647e-10
2.3493288170422155,2.1432555003791045e-12
2.447234545273918,3.633642554990151e-10
2.339915717376599,3.961810486308088e-10
2.5769188977702626,2.0680601966591864e-12
2.561401714590599,2.0579130101335362e-12
2.586358800746698,2.5950996319168724e-10
2.484547146584217,3.0189513549381504e-10
2.8051567764126935,2.003628513662778e-12
2.7949279633832016,2.001457830114887e-12
2.8608289666273023,1.6226365084785934e-10
2.74346262245396,1.9945813763178236e-10
3.048390227333701,1.9975587968187845e-12
3.052496293159951,2.0002296265850005e-12
3.1432683349567205,9.020791231349745e-11
3.0042867063999497,1.205167534503505e-10
3.2841901230453394,2.12754103078097e-12
3.3358805603256547,2.1793476443018733e-12
3.4421495749047626,5.239391535916195e-11
3.282811982409625,6.790763851401882e-11
3.624201765324558,2.39829907454682e-12
3.8321804287086136,2.658286600900559e-12
3.8054945443665322,1.4720277011743138e-11
3.650974269836267,2.4213516823216524e-11
3.5345757669824875,3.8684059562421644e-11
3.7903457198242783,2.668775388908266e-12
3.883504342963993,4.197206096923591e-12
3.871662819021053,7.319207329252462e-12
3.81372925672576,1.2590978246727757e-11
3.680701492904004,1.9924998436642312e-11
